prior_tag,budget_fraction,method_key,method_label,family,parameter,n_runs,n_eligible,mean_regret,p90_regret,regret_mc_se,regret_ci95_low,regret_ci95_high,coverage,mean_selected_n,paired_n,paired_mean_delta,paired_mc_se,paired_ci95_low,paired_ci95_high
dataset,0.05,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,100,100,0.006690000000000006,0.029000000000000026,0.0010927383527210481,0.004789750000000004,0.009051000000000007,1.0,974.48,100,-0.0003200000000000003,0.0003368653876393204,-0.0009900000000000009,3.0000000000000028e-05
dataset,0.05,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,100,100,0.006700000000000006,0.029000000000000026,0.001093184337426949,0.004799750000000004,0.009060750000000006,1.0,978.88,100,-0.00031000000000000027,0.0003373211868280486,-0.0009900000000000009,5.000000000000004e-05
dataset,0.05,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,100,100,0.006700000000000006,0.029000000000000026,0.001093184337426949,0.004799750000000004,0.009060750000000006,1.0,978.88,100,-0.00031000000000000027,0.0003373211868280486,-0.0009900000000000009,5.000000000000004e-05
dataset,0.05,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,100,100,0.006960000000000006,0.029000000000000026,0.0011002466479323118,0.005019750000000004,0.009331000000000008,1.0,982.48,100,-5.000000000000004e-05,0.00044390680412756807,-0.0009800000000000008,0.0008000000000000007
dataset,0.05,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,100,100,0.006890000000000006,0.029000000000000026,0.0011063673407113003,0.004899750000000004,0.009260000000000008,1.0,986.4,100,-0.00012000000000000011,0.0004475850354557939,-0.0010702500000000009,0.0007500000000000007
dataset,0.05,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,100,100,0.006890000000000006,0.029000000000000026,0.0011063673407113003,0.004899750000000004,0.009260000000000008,1.0,986.4,100,-0.00012000000000000011,0.0004475850354557939,-0.0010702500000000009,0.0007500000000000007
dataset,0.05,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,100,100,0.006890000000000006,0.029000000000000026,0.0011063673407113003,0.004899750000000004,0.009260000000000008,1.0,986.4,100,-0.00012000000000000011,0.0004475850354557939,-0.0010702500000000009,0.0007500000000000007
dataset,0.05,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,100,100,0.008770000000000007,0.030000000000000027,0.0013189639327350307,0.006320000000000005,0.01151050000000001,1.0,1000.0,100,0.0017600000000000016,0.000834054363804772,0.00019000000000000017,0.003460000000000003
default,0.1,posterior_mean,Current posterior mean,baseline,,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,empirical_mean,Observed sample mean,baseline,,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,995.48,100,0.0,0.0,0.0,0.0
default,0.1,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,1000.0,100,0.0,0.0,0.0,0.0
default,0.1,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,1000.0,100,0.0,0.0,0.0,0.0
default,0.1,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,100,100,0.00024000000000000022,0.0,0.00023009419144545353,0.0,0.0007200000000000006,1.0,1000.0,100,0.0,0.0,0.0,0.0
dataset,0.1,posterior_mean,Current posterior mean,baseline,,100,100,0.0008500000000000007,0.0,0.0004724570478488626,0.0,0.0019100000000000018,1.0,986.04,100,0.0,0.0,0.0,0.0
dataset,0.1,empirical_mean,Observed sample mean,baseline,,100,100,0.001150000000000001,0.0,0.0005221218934996618,0.0002200000000000002,0.002300000000000002,1.0,967.24,100,0.00030000000000000024,0.0003017783626772806,0.0,0.0009000000000000008
dataset,0.1,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,100,100,0.0008500000000000007,0.0,0.0004724570478488626,0.0,0.0019100000000000018,1.0,986.04,100,0.0,0.0,0.0,0.0
dataset,0.1,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,100,100,0.0008500000000000007,0.0,0.0004724570478488626,0.0,0.0019100000000000018,1.0,986.04,100,0.0,0.0,0.0,0.0
dataset,0.1,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,100,100,0.0008500000000000007,0.0,0.0004724570478488626,0.0,0.0019100000000000018,1.0,986.04,100,0.0,0.0,0.0,0.0
dataset,0.1,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,100,100,0.0008500000000000007,0.0,0.0004724570478488626,0.0,0.0019100000000000018,1.0,986.04,100,0.0,0.0,0.0,0.0
dataset,0.1,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,100,100,0.0008500000000000007,0.0,0.0004724570478488626,0.0,0.0019100000000000018,1.0,986.04,100,0.0,0.0,0.0,0.0
dataset,0.1,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,100,100,0.0008500000000000007,0.0,0.0004724570478488626,0.0,0.0019100000000000018,1.0,990.56,100,0.0,0.0,0.0,0.0
dataset,0.1,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,100,100,0.00043000000000000037,0.0,0.0002879675379324952,0.0,0.0010800000000000009,1.0,997.56,100,-0.0004200000000000004,0.0004060013047509328,-0.0012600000000000011,0.0
dataset,0.1,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,100,100,0.00043000000000000037,0.0,0.0002879675379324952,0.0,0.0010800000000000009,1.0,997.56,100,-0.0004200000000000004,0.0004060013047509328,-0.0012600000000000011,0.0
dataset,0.1,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,100,100,0.00043000000000000037,0.0,0.0002879675379324952,0.0,0.0010800000000000009,1.0,997.56,100,-0.0004200000000000004,0.0004060013047509328,-0.0012600000000000011,0.0
dataset,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,100,100,0.00043000000000000037,0.0,0.0002879675379324952,0.0,0.0010800000000000009,1.0,997.56,100,-0.0004200000000000004,0.0004060013047509328,-0.0012600000000000011,0.0
dataset,0.1,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,100,100,0.00043000000000000037,0.0,0.0002879675379324952,0.0,0.0010800000000000009,1.0,1000.0,100,-0.0004200000000000004,0.0004060013047509328,-0.0012600000000000011,0.0
dataset,0.1,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,100,100,0.00043000000000000037,0.0,0.0002879675379324952,0.0,0.0010800000000000009,1.0,1000.0,100,-0.0004200000000000004,0.0004060013047509328,-0.0012600000000000011,0.0
dataset,0.1,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,100,100,0.00043000000000000037,0.0,0.0002879675379324952,0.0,0.0010800000000000009,1.0,1000.0,100,-0.0004200000000000004,0.0004060013047509328,-0.0012600000000000011,0.0
dataset,0.1,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,100,100,0.00043000000000000037,0.0,0.0002879675379324952,0.0,0.0010800000000000009,1.0,1000.0,100,-0.0004200000000000004,0.0004060013047509328,-0.0012600000000000011,0.0
dataset,0.1,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,100,100,0.00043000000000000037,0.0,0.0002879675379324952,0.0,0.0010800000000000009,1.0,1000.0,100,-0.0004200000000000004,0.0004060013047509328,-0.0012600000000000011,0.0
dataset,0.1,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,100,100,0.00043000000000000037,0.0,0.0002879675379324952,0.0,0.0010800000000000009,1.0,1000.0,100,-0.0004200000000000004,0.0004060013047509328,-0.0012600000000000011,0.0
