scope,prior,budget_fraction,n_subjects,n_seed_blocks,posterior_mean,lcb_mean,posterior_p90,lcb_p90,posterior_ci95_low,posterior_ci95_high,lcb_ci95_low,lcb_ci95_high,paired_mean_delta,paired_ci95_low,paired_ci95_high,reduction_percent
mmlu_electrical_engineering,default,0.05,1,20,1.7586206896551757,1.7586206896551757,2.8275862068965583,2.8275862068965583,1.379310344827589,2.137931034482763,1.379310344827589,2.137931034482763,0.0,0.0,0.0,0.0
mmlu_electrical_engineering,default,0.1,1,20,1.000000000000002,0.9655172413793123,1.4482758620689693,1.4482758620689693,0.7241379310344842,1.2758620689655198,0.6551724137931048,1.2758620689655198,-0.034482758620689724,-0.20689655172413837,0.17241379310344862,3.4482758620689653
mmlu_electrical_engineering,dataset,0.01,1,20,2.5862068965517273,2.068965517241383,3.517241379310352,3.4482758620689724,1.620689655172417,3.965517241379314,1.5862068965517273,2.5172413793103496,-0.5172413793103449,-1.6551724137931034,0.10344827586206917,19.999999999999957
mmlu_electrical_engineering,dataset,0.02,1,20,3.2413793103448305,2.068965517241383,5.103448275862081,3.4482758620689724,1.7586206896551748,5.172413793103453,1.5862068965517273,2.5172413793103496,-1.172413793103448,-2.9655172413793096,0.06896551724137945,36.170212765957395
mmlu_electrical_engineering,dataset,0.05,1,20,1.6896551724137954,1.9310344827586232,2.8275862068965583,3.517241379310352,1.3103448275862095,2.1043103448275775,1.517241379310347,2.4137931034482776,0.24137931034482754,0.034482758620689724,0.5172413793103443,-14.285714285714281
mmlu_electrical_engineering,dataset,0.1,1,20,0.896551724137932,0.5862068965517251,1.4482758620689693,1.379310344827589,0.5172413793103459,1.3448275862068981,0.34482758620689724,0.8275862068965534,-0.31034482758620696,-0.793103448275862,0.0,34.615384615384585
mmlu_elementary_mathematics,default,0.01,1,20,2.7910052910052965,3.0158730158730207,3.703703703703709,3.9947089947090024,2.5396825396825444,3.042328042328047,2.724867724867729,3.3201058201058244,0.2248677248677245,0.0,0.5687830687830675,-8.056872037914653
mmlu_elementary_mathematics,default,0.02,1,20,2.3015873015873067,2.5661375661375714,3.2010582010582014,3.2010582010582014,1.8783068783068817,2.698412698412705,2.1825396825396863,2.8968253968254025,0.26455026455026454,-0.17195767195767264,0.7142857142857145,-11.494252873563196
mmlu_elementary_mathematics,default,0.05,1,20,0.26455026455026565,0.15873015873015983,0.8465608465608551,0.31746031746032155,0.05291005291005346,0.5555555555555569,0.0396825396825401,0.3174603174603191,-0.10582010582010581,-0.31746031746031744,0.0,39.99999999999984
mmlu_elementary_mathematics,default,0.1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_elementary_mathematics,dataset,0.01,1,20,0.8994708994709033,0.8994708994709033,1.1111111111111123,1.1111111111111123,0.7275132275132318,1.111111111111115,0.7275132275132318,1.111111111111115,0.0,0.0,0.0,0.0
mmlu_elementary_mathematics,dataset,0.02,1,20,0.6481481481481505,0.37037037037037257,1.2169312169312196,1.0582010582010581,0.29100529100529404,1.0978835978836003,0.2116402116402133,0.5423280423280447,-0.2777777777777779,-0.7407407407407413,0.0,42.85714285714272
mmlu_elementary_mathematics,dataset,0.05,1,20,0.25132275132275284,0.13227513227513366,0.31746031746032155,0.2645502645502673,0.0793650793650802,0.5158730158730179,0.05291005291005346,0.22486772486772721,-0.11904761904761918,-0.35714285714285754,0.0,47.36842105263135
mmlu_elementary_mathematics,dataset,0.1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_formal_logic,default,0.01,1,20,6.90476190476191,6.90476190476191,17.85714285714287,17.85714285714287,4.087301587301592,10.396825396825403,4.087301587301592,10.396825396825403,0.0,0.0,0.0,0.0
mmlu_formal_logic,default,0.02,1,20,7.02380952380953,7.02380952380953,15.238095238095243,15.238095238095243,4.285714285714292,10.31746031746032,4.285714285714292,10.31746031746032,0.0,0.0,0.0,0.0
mmlu_formal_logic,default,0.05,1,20,2.5793650793650853,2.5793650793650853,4.841269841269847,4.841269841269847,1.9047619047619104,3.293650793650799,1.9047619047619104,3.293650793650799,0.0,0.0,0.0,0.0
mmlu_formal_logic,default,0.1,1,20,1.8650793650793713,2.0634920634920695,3.9682539682539764,3.9682539682539764,1.2301587301587351,2.6587301587301653,1.4285714285714328,2.857142857142863,0.1984126984126977,0.0,0.515873015873014,-10.638297872340376
mmlu_formal_logic,dataset,0.01,1,20,3.253968253968261,3.3730158730158797,4.761904761904767,4.761904761904767,2.380952380952388,4.206349206349212,2.5000000000000067,4.325396825396831,0.11904761904761918,-0.07936507936507908,0.3968253968253971,-3.6585365853658325
mmlu_formal_logic,dataset,0.02,1,20,2.539682539682546,2.9761904761904834,4.047619047619056,4.761904761904767,1.7063492063492118,3.571428571428577,2.0634920634920704,4.007936507936514,0.4365079365079372,0.0793650793650802,0.8730158730158744,-17.187499999999982
mmlu_formal_logic,dataset,0.05,1,20,1.8253968253968302,1.2301587301587356,4.841269841269847,1.666666666666673,1.111111111111116,2.658730158730163,0.8333333333333387,1.7063492063492125,-0.5952380952380947,-1.3492063492063475,0.03968253968253954,32.60869565217379
mmlu_formal_logic,dataset,0.1,1,20,0.3968253968254009,0.3968253968254009,0.7936507936508019,0.7936507936508019,0.23809523809524058,0.5555555555555614,0.23809523809524058,0.5555555555555614,0.0,0.0,0.0,0.0
mmlu_global_facts,default,0.01,1,20,7.150000000000001,7.200000000000001,22.000000000000004,22.000000000000004,3.950000000000003,11.050000000000002,4.000000000000003,11.050000000000004,0.050000000000000044,0.0,0.15000000000000013,-0.6993006993006967
mmlu_global_facts,default,0.02,1,20,7.150000000000001,7.200000000000001,22.000000000000004,22.000000000000004,3.950000000000003,11.050000000000002,4.000000000000003,11.050000000000004,0.050000000000000044,0.0,0.15000000000000013,-0.6993006993006967
mmlu_global_facts,default,0.05,1,20,3.300000000000003,3.250000000000002,5.000000000000004,5.000000000000004,2.5500000000000025,4.0000000000000036,2.5500000000000025,3.9000000000000035,-0.050000000000000044,-0.15000000000000013,0.0,1.5151515151515353
mmlu_global_facts,default,0.1,1,20,2.7500000000000018,3.150000000000002,4.100000000000005,5.000000000000004,2.1487500000000033,3.350000000000003,2.500000000000002,3.850000000000003,0.40000000000000036,-0.20000000000000018,1.250000000000001,-14.545454545454549
mmlu_global_facts,dataset,0.01,1,20,3.3500000000000028,3.400000000000003,5.000000000000004,5.000000000000004,2.9000000000000026,3.8000000000000034,2.950000000000003,3.8500000000000036,0.050000000000000044,0.0,0.15000000000000013,-1.4925373134328426
mmlu_global_facts,dataset,0.02,1,20,2.8000000000000016,2.850000000000002,4.100000000000005,4.100000000000005,2.2500000000000018,3.350000000000003,2.3500000000000023,3.350000000000003,0.050000000000000044,0.0,0.15000000000000013,-1.7857142857142942
mmlu_global_facts,dataset,0.05,1,20,2.8000000000000016,2.850000000000002,4.100000000000005,4.100000000000005,2.2500000000000018,3.350000000000003,2.3500000000000023,3.350000000000003,0.050000000000000044,0.0,0.15000000000000013,-1.7857142857142942
mmlu_global_facts,dataset,0.1,1,20,0.5500000000000005,0.5500000000000005,2.0000000000000018,2.0000000000000018,0.2500000000000002,0.9000000000000008,0.2500000000000002,0.9000000000000008,0.0,0.0,0.0,0.0
mmlu_high_school_biology,default,0.01,1,20,1.5645161290322585,1.5645161290322585,2.6451612903225774,2.6451612903225774,1.1774193548387102,2.0161290322580645,1.1774193548387102,2.0161290322580645,0.0,0.0,0.0,0.0
mmlu_high_school_biology,default,0.02,1,20,2.1290322580645165,2.1290322580645165,4.612903225806453,4.612903225806453,1.4032258064516134,3.016129032258065,1.4032258064516134,3.016129032258065,0.0,0.0,0.0,0.0
mmlu_high_school_biology,default,0.05,1,20,0.20967741935483727,0.16129032258064335,0.3548387096774157,0.3225806451612856,0.09677419354838568,0.3548387096774186,0.0806451612903214,0.24193548387096586,-0.04838709677419395,-0.14516129032258185,0.0,23.076923076923414
mmlu_high_school_biology,default,0.1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_high_school_biology,dataset,0.01,1,20,0.5967741935483859,0.4838709677419345,1.3225806451612936,0.999999999999998,0.3709677419354823,0.8387096774193559,0.29032258064515926,0.7096774193548383,-0.11290322580645162,-0.27419354838709664,0.0,18.918918918918923
mmlu_high_school_biology,dataset,0.02,1,20,0.4838709677419345,0.4838709677419345,0.999999999999998,0.999999999999998,0.29032258064515926,0.7096774193548383,0.29032258064515926,0.7096774193548383,0.0,0.0,0.0,0.0
mmlu_high_school_biology,dataset,0.05,1,20,0.09677419354838568,0.09677419354838568,0.3225806451612856,0.3225806451612856,0.03225806451612856,0.1612903225806428,0.03225806451612856,0.1612903225806428,0.0,0.0,0.0,0.0
mmlu_high_school_biology,dataset,0.1,1,20,0.04838709677419284,0.04838709677419284,0.3225806451612856,0.3225806451612856,0.0,0.09677419354838568,0.0,0.09677419354838568,0.0,0.0,0.0,0.0
mmlu_high_school_chemistry,default,0.01,1,20,3.17733990147783,3.1280788177339875,3.4975369458128043,3.4482758620689613,1.7487684729064017,5.443349753694578,1.7487684729064017,5.369458128078814,-0.049261083743842304,-0.24630541871921152,0.12315270935960576,1.5503875968992311
mmlu_high_school_chemistry,default,0.02,1,20,3.17733990147783,3.1280788177339875,3.4975369458128043,3.4482758620689613,1.7487684729064017,5.443349753694578,1.7487684729064017,5.369458128078814,-0.049261083743842304,-0.24630541871921152,0.12315270935960576,1.5503875968992311
mmlu_high_school_chemistry,default,0.05,1,20,1.6748768472906381,1.4778325123152691,2.9556650246305383,2.9556650246305383,1.1822660098522153,2.1674876847290614,1.0098522167487674,1.9704433497536922,-0.19704433497536922,-0.44334975369458074,0.0,11.76470588235293
mmlu_high_school_chemistry,default,0.1,1,20,0.024630541871921152,0.024630541871921152,0.0,0.0,0.0,0.07389162561576346,0.0,0.07389162561576346,0.0,0.0,0.0,0.0
mmlu_high_school_chemistry,dataset,0.01,1,20,0.8374384236453192,0.7635467980295557,2.019704433497535,1.527093596059112,0.4187192118226596,1.2807881773399,0.39408866995073843,1.1822660098522153,-0.07389162561576346,-0.2955665024630538,0.07389162561576346,8.823529411764705
mmlu_high_school_chemistry,dataset,0.02,1,20,0.2216748768472904,0.1477832512315269,0.6403940886699521,0.49261083743842304,0.0,0.5172413793103442,0.0,0.3694581280788173,-0.07389162561576346,-0.22167487684729037,0.0,33.33333333333334
mmlu_high_school_chemistry,dataset,0.05,1,20,0.049261083743842304,0.049261083743842304,0.049261083743843005,0.049261083743843005,0.0,0.12315270935960576,0.0,0.12315270935960576,0.0,0.0,0.0,0.0
mmlu_high_school_chemistry,dataset,0.1,1,20,0.1477832512315269,0.0,0.14778325123152902,0.0,0.0,0.3694581280788173,0.0,0.0,-0.1477832512315269,-0.3694581280788173,0.0,100.0
mmlu_high_school_computer_science,default,0.01,1,20,0.6500000000000004,0.6500000000000004,1.0000000000000009,1.0000000000000009,0.4500000000000004,0.8500000000000008,0.40000000000000036,0.9000000000000008,0.0,-0.15000000000000013,0.15000000000000013,0.0
mmlu_high_school_computer_science,default,0.02,1,20,1.0500000000000007,1.0500000000000007,2.0000000000000018,2.0000000000000018,0.7000000000000006,1.4500000000000013,0.7000000000000006,1.4500000000000013,0.0,0.0,0.0,0.0
mmlu_high_school_computer_science,default,0.05,1,20,1.0500000000000007,1.0500000000000007,2.0000000000000018,2.0000000000000018,0.7000000000000006,1.4500000000000013,0.7000000000000006,1.4500000000000013,0.0,0.0,0.0,0.0
mmlu_high_school_computer_science,default,0.1,1,20,0.20000000000000018,0.20000000000000018,1.0000000000000009,1.0000000000000009,0.050000000000000044,0.40000000000000036,0.050000000000000044,0.40000000000000036,0.0,0.0,0.0,0.0
mmlu_high_school_computer_science,dataset,0.01,1,20,0.5000000000000003,0.5000000000000003,1.0000000000000009,1.0000000000000009,0.30000000000000027,0.7000000000000006,0.30000000000000027,0.7000000000000006,0.0,0.0,0.0,0.0
mmlu_high_school_computer_science,dataset,0.02,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_high_school_computer_science,dataset,0.05,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_high_school_computer_science,dataset,0.1,1,20,0.10000000000000009,0.0,0.1000000000000015,0.0,0.0,0.2500000000000002,0.0,0.0,-0.10000000000000009,-0.2500000000000002,0.0,100.0
mmlu_high_school_european_history,default,0.01,1,20,1.5757575757575728,1.0606060606060577,1.8787878787878796,1.8181818181818188,0.8484848484848456,2.6969696969696937,0.7575757575757541,1.3636363636363613,-0.5151515151515151,-1.5454545454545454,0.0,32.69230769230776
mmlu_high_school_european_history,default,0.02,1,20,1.5757575757575728,1.0606060606060577,1.8787878787878796,1.8181818181818188,0.8484848484848456,2.6969696969696937,0.7575757575757541,1.3636363636363613,-0.5151515151515151,-1.5454545454545454,0.0,32.69230769230776
mmlu_high_school_european_history,default,0.05,1,20,1.0303030303030263,1.090909090909086,1.8181818181818188,1.8787878787878796,0.5757575757575717,1.6666666666666625,0.6363636363636316,1.7272727272727226,0.060606060606059886,-0.21212121212121404,0.3333333333333338,-5.882352941176402
mmlu_high_school_european_history,default,0.1,1,20,0.5757575757575722,0.5454545454545422,1.2727272727272707,1.2727272727272707,0.3333333333333294,0.878787878787875,0.3030303030303011,0.818181818181814,-0.030303030303029943,-0.09090909090908983,0.0,5.263157894736831
mmlu_high_school_european_history,dataset,0.01,1,20,0.9696969696969658,0.9696969696969658,1.8787878787878796,1.8787878787878796,0.6666666666666632,1.2727272727272694,0.6666666666666626,1.2727272727272698,0.0,-0.0909090909090915,0.0909090909090915,0.0
mmlu_high_school_european_history,dataset,0.02,1,20,0.909090909090905,0.8484848484848438,1.8787878787878796,1.8787878787878796,0.6060606060606011,1.242424242424237,0.5454545454545418,1.1515151515151478,-0.060606060606060996,-0.181818181818183,0.0,6.666666666666751
mmlu_high_school_european_history,dataset,0.05,1,20,0.6666666666666632,0.6060606060606026,1.2727272727272707,1.2121212121212088,0.3939393939393909,0.9696969696969654,0.39393939393939037,0.8484848484848445,-0.06060606060606044,-0.18181818181818132,0.0,9.09090909090913
mmlu_high_school_european_history,dataset,0.1,1,20,0.09090909090909094,0.0,0.0,0.0,0.0,0.2727272727272728,0.0,0.0,-0.09090909090909094,-0.2727272727272728,0.0,100.0
mmlu_high_school_geography,default,0.01,1,20,0.7070707070707096,0.732323232323235,1.5151515151515138,1.5151515151515138,0.5050505050505072,0.9343434343434359,0.5303030303030332,0.934343434343437,0.025252525252525415,0.0,0.07575757575757625,-3.5714285714285814
mmlu_high_school_geography,default,0.02,1,20,0.5808080808080837,0.6565656565656594,1.060606060606067,1.5151515151515138,0.40404040404040664,0.7575757575757602,0.47979797979798233,0.8585858585858608,0.07575757575757569,0.0,0.20202020202020166,-13.04347826086949
mmlu_high_school_geography,default,0.05,1,20,0.5050505050505084,0.5303030303030333,1.0101010101010166,1.0101010101010166,0.3787878787878812,0.6313131313131354,0.3535353535353558,0.7070707070707111,0.02525252525252486,-0.12626262626262708,0.17676767676767624,-4.999999999999889
mmlu_high_school_geography,default,0.1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_high_school_geography,dataset,0.01,1,20,0.6313131313131356,0.6313131313131356,1.0101010101010166,1.0101010101010166,0.5555555555555591,0.732323232323237,0.5555555555555591,0.732323232323237,0.0,0.0,0.0,0.0
mmlu_high_school_geography,dataset,0.02,1,20,0.1767676767676779,0.10101010101010166,0.5555555555555598,0.5050505050505083,0.05050505050505083,0.3282828282828304,0.025252525252525415,0.20202020202020332,-0.07575757575757625,-0.20202020202020332,0.0,42.857142857142854
mmlu_high_school_geography,dataset,0.05,1,20,0.05050505050505083,0.05050505050505083,0.050505050505051545,0.050505050505051545,0.0,0.12626262626262708,0.0,0.12626262626262708,0.0,0.0,0.0,0.0
mmlu_high_school_geography,dataset,0.1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_high_school_government_and_politics,default,0.01,1,20,0.9326424870466283,0.9844559585492186,1.5544041450777146,1.5544041450777146,0.7772020725388579,1.0880829015543991,0.8290155440414476,1.13989637305699,0.0518134715025903,0.0,0.1554404145077709,-5.5555555555555385
mmlu_high_school_government_and_politics,default,0.02,1,20,0.02590673575129543,0.0,0.0,0.0,0.0,0.07772020725388629,0.0,0.0,-0.02590673575129543,-0.07772020725388629,0.0,100.0
mmlu_high_school_government_and_politics,default,0.05,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_high_school_government_and_politics,default,0.1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_high_school_government_and_politics,dataset,0.01,1,20,9.09326424870466,9.196891191709842,10.414507772020718,11.03626943005181,8.626943005181344,9.611398963730569,8.626943005181346,9.81865284974093,0.10362694300518119,-0.07772020725388629,0.3886010362694298,-1.139601139601144
mmlu_high_school_government_and_politics,dataset,0.02,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_high_school_government_and_politics,dataset,0.05,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_high_school_government_and_politics,dataset,0.1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_high_school_macroeconomics,default,0.01,1,20,1.2435897435897414,1.205128205128203,2.076923076923081,2.076923076923081,0.974358974358972,1.5128205128205114,0.9487179487179459,1.4743589743589731,-0.038461538461538325,-0.11538461538461497,0.0,3.0927835051546335
mmlu_high_school_macroeconomics,default,0.02,1,20,0.884615384615382,0.9487179487179465,1.7948717948717885,1.8205128205128156,0.6153846153846143,1.1666666666666636,0.6666666666666649,1.2435897435897418,0.06410256410256443,-0.038461538461538325,0.23076923076923161,-7.246376811594261
mmlu_high_school_macroeconomics,default,0.05,1,20,0.06410256410256387,0.06410256410256387,0.2564102564102555,0.2564102564102555,0.012820512820512775,0.12820512820512775,0.012820512820512775,0.12820512820512775,0.0,0.0,0.0,0.0
mmlu_high_school_macroeconomics,default,0.1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_high_school_macroeconomics,dataset,0.01,1,20,1.3205128205128185,1.3205128205128185,2.3076923076923106,2.3076923076923106,0.9615384615384592,1.6666666666666659,0.9615384615384592,1.6666666666666659,0.0,0.0,0.0,0.0
mmlu_high_school_macroeconomics,dataset,0.02,1,20,1.2564102564102535,1.3846153846153824,2.051282051282055,2.051282051282055,0.9615384615384581,1.5384615384615363,1.0641025641025614,1.679487179487178,0.12820512820512886,-0.19230769230769107,0.47435897435897434,-10.204081632653136
mmlu_high_school_macroeconomics,dataset,0.05,1,20,0.06410256410256387,0.06410256410256387,0.28205128205128144,0.28205128205128144,0.0,0.14102564102564052,0.0,0.14102564102564052,0.0,0.0,0.0,0.0
mmlu_high_school_macroeconomics,dataset,0.1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_high_school_mathematics,default,0.01,1,20,8.77777777777778,8.814814814814818,21.18518518518519,21.18518518518519,5.592592592592596,12.296759259259257,5.703703703703706,12.296296296296298,0.0370370370370372,-2.4444444444444433,2.555555555555555,-0.4219409282700541
mmlu_high_school_mathematics,default,0.02,1,20,4.03703703703704,3.9074074074074097,5.555555555555558,5.555555555555558,2.888888888888891,5.740740740740743,2.7592592592592604,5.6296296296296315,-0.1296296296296301,-0.3703703703703709,0.037037037037036535,3.2110091743119384
mmlu_high_school_mathematics,default,0.05,1,20,2.1851851851851865,1.8518518518518525,3.7407407407407463,3.0370370370370425,1.6296296296296302,2.7222222222222245,1.2592592592592604,2.425925925925927,-0.3333333333333338,-0.8888888888888896,0.11111111111111072,15.254237288135611
mmlu_high_school_mathematics,default,0.1,1,20,0.4444444444444457,0.3518518518518532,0.555555555555564,0.37037037037037646,0.037037037037037646,1.1111111111111127,0.037037037037037646,0.9259259259259278,-0.09259259259259245,-0.27777777777777735,0.0,20.833333333333254
mmlu_high_school_mathematics,dataset,0.01,1,20,3.000000000000001,2.925925925925928,4.851851851851854,4.851851851851854,2.3888888888888893,3.6296296296296293,2.2777777777777795,3.5925925925925943,-0.07407407407407363,-0.33333333333333215,0.11111111111111127,2.4691358024691015
mmlu_high_school_mathematics,dataset,0.02,1,20,2.703703703703705,2.5925925925925943,4.444444444444451,4.444444444444451,2.1296296296296315,3.2962962962962976,2.0370370370370385,3.185185185185188,-0.11111111111111127,-0.2962962962962967,0.0,4.109589041095874
mmlu_high_school_mathematics,dataset,0.05,1,20,1.3518518518518539,1.277777777777781,2.666666666666666,2.9629629629629672,0.8328703703703718,1.9444444444444453,0.8148148148148177,1.7592592592592626,-0.07407407407407307,-0.3148148148148133,0.07407407407407529,5.479452054794422
mmlu_high_school_mathematics,dataset,0.1,1,20,0.14814814814814947,0.14814814814814947,0.37037037037037646,0.37037037037037646,0.037037037037037646,0.31481481481481666,0.037037037037037646,0.31481481481481666,0.0,0.0,0.0,0.0
mmlu_high_school_microeconomics,default,0.01,1,20,1.36554621848739,1.36554621848739,2.1008403361344463,2.1008403361344463,1.1134453781512565,1.6176470588235237,1.1134453781512565,1.6176470588235237,0.0,0.0,0.0,0.0
mmlu_high_school_microeconomics,default,0.02,1,20,1.36554621848739,1.36554621848739,2.1008403361344463,2.1008403361344463,1.1134453781512565,1.6176470588235237,1.1134453781512565,1.6176470588235237,0.0,0.0,0.0,0.0
mmlu_high_school_microeconomics,default,0.05,1,20,0.6302521008403339,0.588235294117645,1.2605042016806678,1.2605042016806678,0.42016806722688926,0.8403361344537785,0.3986344537815117,0.7773109243697451,-0.042016806722688926,-0.10504201680672232,0.0,6.666666666666667
mmlu_high_school_microeconomics,default,0.1,1,20,0.042016806722688926,0.042016806722688926,0.04201680672268952,0.04201680672268952,0.0,0.10504201680672232,0.0,0.10504201680672232,0.0,0.0,0.0,0.0
mmlu_high_school_microeconomics,dataset,0.01,1,20,1.071428571428568,1.0504201680672232,1.3025210084033574,1.2605042016806678,0.9243697478991564,1.26050420168067,0.9453781512605008,1.1554621848739455,-0.02100840336134502,-0.16806722689075737,0.08403361344537785,1.9607843137255307
mmlu_high_school_microeconomics,dataset,0.02,1,20,0.546218487394956,0.4621848739495782,0.882352941176468,0.8403361344537785,0.37815126050420034,0.7352941176470562,0.3361344537815114,0.588235294117645,-0.08403361344537785,-0.21008403361344463,0.0,15.384615384615385
mmlu_high_school_microeconomics,dataset,0.05,1,20,0.2310924369747891,0.2310924369747891,0.8403361344537785,0.8403361344537785,0.10504201680672232,0.37815126050420034,0.10504201680672232,0.37815126050420034,0.0,0.0,0.0,0.0
mmlu_high_school_microeconomics,dataset,0.1,1,20,0.021008403361344463,0.021008403361344463,0.0,0.0,0.0,0.06302521008403339,0.0,0.06302521008403339,0.0,0.0,0.0,0.0
mmlu_high_school_physics,default,0.01,1,20,2.019867549668869,1.9205298013244985,2.6490066225165476,2.6490066225165476,1.7549668874172148,2.284768211920525,1.6556291390728424,2.2185430463576106,-0.09933774834437081,-0.29801324503311244,0.0,4.9180327868852505
mmlu_high_school_physics,default,0.02,1,20,2.8145695364238366,2.7152317880794654,2.7152317880794627,2.7152317880794627,1.8211920529801278,4.536423841059597,1.6887417218543006,4.437086092715228,-0.09933774834437081,-0.29801324503311244,0.0,3.5294117647058982
mmlu_high_school_physics,default,0.05,1,20,2.119205298013242,2.019867549668871,3.31125827814569,2.7152317880794627,1.7549668874172164,2.4503311258278098,1.6887417218543015,2.317880794701983,-0.09933774834437081,-0.26490066225165476,0.0,4.6875000000000195
mmlu_high_school_physics,default,0.1,1,20,1.0596026490066186,1.0927152317880748,2.6490066225165476,2.6490066225165476,0.6622516556291369,1.4569536423841005,0.6953642384105924,1.5231788079470139,0.03311258278145657,-0.09933774834437137,0.19867549668874107,-3.1249999999999436
mmlu_high_school_physics,dataset,0.01,1,20,2.0198675496688705,2.0860927152317843,2.7152317880794627,2.7152317880794627,1.6225165562913872,2.384105960264896,1.688741721854301,2.4503311258278093,0.06622516556291369,-0.06622516556291258,0.19867549668874052,-3.2786885245901645
mmlu_high_school_physics,dataset,0.02,1,20,1.953642384105957,1.986754966887414,2.6490066225165476,2.6490066225165476,1.5562913907284743,2.2847682119205253,1.5894039735099315,2.317880794701982,0.03311258278145712,0.0,0.09933774834437137,-1.6949152542372996
mmlu_high_school_physics,dataset,0.05,1,20,1.7218543046357564,1.7218543046357564,3.31125827814569,3.31125827814569,1.2251655629139024,2.2847682119205235,1.2251655629139024,2.2847682119205235,0.0,0.0,0.0,0.0
mmlu_high_school_physics,dataset,0.1,1,20,0.1655629139072834,0.1655629139072834,0.6622516556291314,0.6622516556291314,0.03311258278145657,0.33112582781456734,0.03311258278145657,0.33112582781456734,0.0,0.0,0.0,0.0
mmlu_high_school_psychology,default,0.01,1,20,0.5779816513761442,0.5779816513761442,0.9357798165137567,0.9357798165137567,0.45871559633027303,0.6972477064220167,0.45871559633027303,0.6972477064220167,0.0,0.0,0.0,0.0
mmlu_high_school_psychology,default,0.02,1,20,0.5229357798165106,0.4862385321100879,0.917431192660545,0.7339449541284404,0.38532110091742844,0.6605504587155925,0.39449541284403367,0.568807339449538,-0.036697247706422575,-0.19266055045871533,0.11926605504587018,7.017543859649303
mmlu_high_school_psychology,default,0.05,1,20,0.04587155963302725,0.027522935779816238,0.20183486238531637,0.018348623853210715,0.0,0.10091743119266028,0.0,0.07339449541284349,-0.01834862385321101,-0.05504587155963303,0.0,40.00000000000024
mmlu_high_school_psychology,default,0.1,1,20,0.009174311926605228,0.0,0.0,0.0,0.0,0.027522935779815683,0.0,0.0,-0.009174311926605228,-0.027522935779815683,0.0,100.0
mmlu_high_school_psychology,dataset,0.01,1,20,0.34862385321100636,0.3211009174311895,0.5688073394495365,0.5504587155963248,0.2752293577981618,0.440366972477062,0.26605504587155604,0.37614678899082377,-0.027522935779816793,-0.0733944954128446,0.0,7.894736842105422
mmlu_high_school_psychology,dataset,0.02,1,20,0.09174311926605339,0.04587155963302614,0.20183486238531637,0.18348623853210455,0.03669724770642091,0.16513761467889632,0.018348623853210455,0.08256880733944705,-0.04587155963302725,-0.11926605504587073,0.0,50.000000000000604
mmlu_high_school_psychology,dataset,0.05,1,20,0.01834862385321101,0.0,0.0,0.0,0.0,0.05504587155963303,0.0,0.0,-0.01834862385321101,-0.05504587155963303,0.0,100.0
mmlu_high_school_psychology,dataset,0.1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mmlu_high_school_statistics,default,0.01,1,20,3.912037037037036,4.004629629629628,14.444444444444443,14.444444444444443,2.013888888888886,6.134259259259258,2.129629629629627,6.203703703703703,0.092592592592593,0.0,0.277777777777779,-2.3668639053254323
mmlu_high_school_statistics,default,0.02,1,20,3.912037037037036,4.004629629629628,14.444444444444443,14.444444444444443,2.013888888888886,6.134259259259258,2.129629629629627,6.203703703703703,0.092592592592593,0.0,0.277777777777779,-2.3668639053254323
mmlu_high_school_statistics,default,0.05,1,20,1.365740740740737,1.2499999999999958,2.314814814814814,1.9444444444444433,1.041666666666664,1.666666666666664,0.9490740740740689,1.5972222222222188,-0.11574074074074125,-0.46296296296296335,0.2546296296296302,8.474576271186494
mmlu_high_school_statistics,default,0.1,1,20,0.185185185185186,0.185185185185186,0.462962962962965,0.462962962962965,0.092592592592593,0.277777777777779,0.092592592592593,0.277777777777779,0.0,0.0,0.0,0.0
