prior_tag,budget_fraction,method_key,method_label,family,parameter,n_runs,n_eligible,mean_regret,p90_regret,regret_mc_se,regret_ci95_low,regret_ci95_high,coverage,mean_selected_n,paired_n,paired_mean_delta,paired_mc_se,paired_ci95_low,paired_ci95_high
default,0.1,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
default,0.1,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
default,0.1,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
default,0.1,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
default,0.1,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
default,0.1,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
default,0.1,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
default,0.1,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
default,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
default,0.1,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
default,0.1,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
default,0.1,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
default,0.1,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.005500000000000005,0.020000000000000018,0.0016758735937720086,0.0025000000000000022,0.009000000000000008,1.0,90.8,20,0.0,0.0006938425018816723,-0.0015000000000000013,0.0015000000000000013
default,0.1,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.005500000000000005,0.020000000000000018,0.0016758735937720086,0.0025000000000000022,0.009000000000000008,1.0,90.8,20,0.0,0.0006938425018816723,-0.0015000000000000013,0.0015000000000000013
default,0.1,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.006000000000000005,0.020000000000000018,0.0016716285748012616,0.0030000000000000027,0.009500000000000008,1.0,91.0,20,0.0005000000000000004,0.0008498271625490724,-0.0010000000000000009,0.0020000000000000018
dataset,0.1,posterior_mean,Current posterior mean,baseline,,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
dataset,0.1,empirical_mean,Observed sample mean,baseline,,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
dataset,0.1,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
dataset,0.1,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
dataset,0.1,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
dataset,0.1,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
dataset,0.1,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
dataset,0.1,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
dataset,0.1,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
dataset,0.1,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
dataset,0.1,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
dataset,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
dataset,0.1,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
dataset,0.1,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
dataset,0.1,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.0010000000000000009,0.0010000000000000152,0.000683660289465018,0.0,0.0025000000000000022,1.0,98.4,20,-0.0030000000000000027,0.0014379077086442585,-0.006000000000000005,0.0
dataset,0.1,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.0015000000000000013,0.010000000000000009,0.0008182293378077142,0.0,0.0030000000000000027,1.0,98.6,20,-0.0025000000000000022,0.0015601768816073086,-0.005512500000000004,0.0005000000000000004
dataset,0.1,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.0015000000000000013,0.010000000000000009,0.0008182293378077142,0.0,0.0030000000000000027,1.0,98.6,20,-0.0025000000000000022,0.0015601768816073086,-0.005512500000000004,0.0005000000000000004
dataset,0.1,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.0015000000000000013,0.010000000000000009,0.0008182293378077142,0.0,0.0030000000000000027,1.0,98.6,20,-0.0025000000000000022,0.0015601768816073086,-0.005512500000000004,0.0005000000000000004
