prior_tag,budget_fraction,method_key,method_label,family,parameter,n_runs,n_eligible,mean_regret,p90_regret,regret_mc_se,regret_ci95_low,regret_ci95_high,coverage,mean_selected_n,paired_n,paired_mean_delta,paired_mc_se,paired_ci95_low,paired_ci95_high
dataset,0.05,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.030499999999999954,0.04999999999999993,0.003301751893399248,0.023999999999999966,0.03699999999999994,1.0,45.6,20,-0.009999999999999992,0.004860366541004174,-0.02099999999999998,-0.0015000000000000013
dataset,0.05,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.029999999999999954,0.04999999999999993,0.003289861842226949,0.023499999999999972,0.036499999999999935,1.0,45.8,20,-0.010499999999999992,0.0048600760631228096,-0.02101249999999999,-0.0020000000000000018
default,0.1,posterior_mean,Current posterior mean,baseline,,20,20,0.036999999999999936,0.05099999999999995,0.003511335996523327,0.029999999999999943,0.043999999999999935,1.0,54.0,20,0.0,0.0,0.0,0.0
default,0.1,empirical_mean,Observed sample mean,baseline,,20,20,0.03599999999999994,0.05099999999999995,0.003592304051496529,0.028999999999999953,0.04299999999999994,1.0,52.8,20,-0.0009999999999999953,0.0006584780507680872,-0.002499999999999991,0.0
default,0.1,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.036999999999999936,0.05099999999999995,0.003511335996523327,0.029999999999999943,0.043999999999999935,1.0,54.0,20,0.0,0.0,0.0,0.0
default,0.1,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,20,0.036999999999999936,0.05099999999999995,0.003511335996523327,0.029999999999999943,0.043999999999999935,1.0,54.0,20,0.0,0.0,0.0,0.0
default,0.1,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,5,0.02999999999999996,0.04599999999999993,0.008936937361930217,0.010000000000000009,0.04499999999999993,0.25,62.4,5,2.2204460492503132e-17,0.0061775407195217655,-0.013333333333333272,0.010000000000000009
default,0.1,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
default,0.1,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.03799999999999994,0.05099999999999995,0.0035389756071988305,0.030999999999999944,0.044512499999999934,1.0,55.4,20,0.0010000000000000009,0.00098979325653931,0.0,0.0030000000000000027
default,0.1,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.03799999999999994,0.05099999999999995,0.0035389756071988305,0.030999999999999944,0.044512499999999934,1.0,55.4,20,0.0010000000000000009,0.00098979325653931,0.0,0.0030000000000000027
default,0.1,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.03799999999999994,0.05099999999999995,0.0035389756071988305,0.030999999999999944,0.044512499999999934,1.0,55.4,20,0.0010000000000000009,0.00098979325653931,0.0,0.0030000000000000027
default,0.1,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.037499999999999936,0.05099999999999995,0.003535438208104238,0.029999999999999954,0.044012499999999934,1.0,55.6,20,0.0005000000000000004,0.0011287094333729062,-0.0015000000000000013,0.0030000000000000027
default,0.1,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.03799999999999994,0.05099999999999995,0.0035389756071988305,0.030999999999999944,0.044512499999999934,1.0,55.4,20,0.0010000000000000009,0.00098979325653931,0.0,0.0030000000000000027
default,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.03799999999999994,0.05099999999999995,0.0035389756071988305,0.030999999999999944,0.044512499999999934,1.0,55.4,20,0.0010000000000000009,0.00098979325653931,0.0,0.0030000000000000027
default,0.1,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.03799999999999994,0.05099999999999995,0.0035389756071988305,0.030999999999999944,0.044512499999999934,1.0,55.4,20,0.0010000000000000009,0.00098979325653931,0.0,0.0030000000000000027
default,0.1,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.037499999999999936,0.05099999999999995,0.003535438208104238,0.029999999999999954,0.044012499999999934,1.0,55.6,20,0.0005000000000000004,0.0011287094333729062,-0.0015000000000000013,0.0030000000000000027
default,0.1,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.03799999999999994,0.05099999999999995,0.0035389756071988305,0.030999999999999944,0.044512499999999934,1.0,55.4,20,0.0010000000000000009,0.00098979325653931,0.0,0.0030000000000000027
default,0.1,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.03799999999999994,0.05099999999999995,0.0035389756071988305,0.030999999999999944,0.044512499999999934,1.0,55.4,20,0.0010000000000000009,0.00098979325653931,0.0,0.0030000000000000027
default,0.1,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.03649999999999994,0.05099999999999995,0.003631409938045843,0.028999999999999953,0.04349999999999994,1.0,56.0,20,-0.0004999999999999949,0.0014788140149764894,-0.0034999999999999866,0.0025000000000000022
default,0.1,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.03599999999999994,0.05099999999999995,0.0035826737992107967,0.02899999999999995,0.04299999999999994,1.0,56.4,20,-0.0009999999999999953,0.0015418015929918307,-0.003999999999999992,0.0020000000000000074
dataset,0.1,posterior_mean,Current posterior mean,baseline,,20,20,0.024999999999999977,0.04099999999999994,0.004060047781490747,0.016999999999999994,0.03299999999999995,1.0,65.0,20,0.0,0.0,0.0,0.0
dataset,0.1,empirical_mean,Observed sample mean,baseline,,20,20,0.032999999999999974,0.06099999999999996,0.005285244702145919,0.022499999999999985,0.04349999999999997,1.0,52.2,20,0.007999999999999997,0.005074497046040151,-0.0015125000000000002,0.01849999999999998
dataset,0.1,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.024999999999999977,0.04099999999999994,0.004060047781490747,0.016999999999999994,0.03299999999999995,1.0,65.0,20,0.0,0.0,0.0,0.0
dataset,0.1,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
dataset,0.1,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
dataset,0.1,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
dataset,0.1,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
dataset,0.1,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
dataset,0.1,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
dataset,0.1,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
dataset,0.1,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
dataset,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
dataset,0.1,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
dataset,0.1,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
dataset,0.1,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
dataset,0.1,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
dataset,0.1,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
dataset,0.1,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
