prior_tag,matrix_seed,run_seed,method_key,method_label,family,parameter,final_evaluations,final_budget_fraction,final_recommended_arm,final_regret,final_coverage,top1_correct,final_selected_n,final_selected_variance,final_score,paired_final_delta
dataset,3,14,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,14,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,14,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40756097560975607,0.0
dataset,3,14,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4065853658536585,0.0
dataset,3,14,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40536585365853656,0.0
dataset,3,14,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40292682926829265,0.0
dataset,3,14,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.39218750185991985,0.0
dataset,3,14,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.3821142942181048,0.0
dataset,3,14,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.37719482071861365,0.0
dataset,3,14,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.3675745169862755,0.0
dataset,3,14,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,14,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,14,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,14,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,15,posterior_mean,Current posterior mean,baseline,,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4078048765659332,0.0
dataset,3,15,empirical_mean,Observed sample mean,baseline,,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,15,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,15,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,15,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,15,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,15,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40756097560975607,0.0
dataset,3,15,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4065853658536585,0.0
dataset,3,15,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40536585365853656,0.0
dataset,3,15,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40292682926829265,0.0
dataset,3,15,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.39218750185991985,0.0
dataset,3,15,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.3821142942181048,0.0
dataset,3,15,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.37719482071861365,0.0
dataset,3,15,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.3675745169862755,0.0
dataset,3,15,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,15,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,15,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,15,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,16,posterior_mean,Current posterior mean,baseline,,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4078048765659332,0.0
dataset,3,16,empirical_mean,Observed sample mean,baseline,,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,16,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,16,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,16,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,16,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,16,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40756097560975607,0.0
dataset,3,16,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4065853658536585,0.0
dataset,3,16,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40536585365853656,0.0
dataset,3,16,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40292682926829265,0.0
dataset,3,16,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.39218750185991985,0.0
dataset,3,16,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.3821142942181048,0.0
dataset,3,16,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.37719482071861365,0.0
dataset,3,16,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.3675745169862755,0.0
dataset,3,16,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,16,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,16,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,16,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,17,posterior_mean,Current posterior mean,baseline,,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4078048765659332,0.0
dataset,3,17,empirical_mean,Observed sample mean,baseline,,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,17,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,17,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,17,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,17,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,17,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40756097560975607,0.0
dataset,3,17,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4065853658536585,0.0
dataset,3,17,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40536585365853656,0.0
dataset,3,17,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40292682926829265,0.0
dataset,3,17,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.39218750185991985,0.0
dataset,3,17,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.3821142942181048,0.0
dataset,3,17,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.37719482071861365,0.0
dataset,3,17,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.3675745169862755,0.0
dataset,3,17,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,17,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,17,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,17,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,18,posterior_mean,Current posterior mean,baseline,,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4078048765659332,0.0
dataset,3,18,empirical_mean,Observed sample mean,baseline,,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,18,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,18,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,18,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,18,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,18,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40756097560975607,0.0
dataset,3,18,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4065853658536585,0.0
dataset,3,18,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40536585365853656,0.0
dataset,3,18,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40292682926829265,0.0
dataset,3,18,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.39218750185991985,0.0
dataset,3,18,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.3821142942181048,0.0
dataset,3,18,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.37719482071861365,0.0
dataset,3,18,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.3675745169862755,0.0
dataset,3,18,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,18,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,18,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,18,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,19,posterior_mean,Current posterior mean,baseline,,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4078048765659332,0.0
dataset,3,19,empirical_mean,Observed sample mean,baseline,,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,19,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,19,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,19,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,19,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,3,19,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40756097560975607,0.0
dataset,3,19,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4065853658536585,0.0
dataset,3,19,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40536585365853656,0.0
dataset,3,19,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40292682926829265,0.0
dataset,3,19,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.39218750185991985,0.0
dataset,3,19,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.3821142942181048,0.0
dataset,3,19,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.37719482071861365,0.0
dataset,3,19,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.3675745169862755,0.0
dataset,3,19,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,19,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,19,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,3,19,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,4,0,posterior_mean,Current posterior mean,baseline,,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4078048765659332,0.0
dataset,4,0,empirical_mean,Observed sample mean,baseline,,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,4,0,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,4,0,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,4,0,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,4,0,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,4,0,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40756097560975607,0.0
dataset,4,0,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4065853658536585,0.0
dataset,4,0,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40536585365853656,0.0
dataset,4,0,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40292682926829265,0.0
dataset,4,0,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.39218750185991985,0.0
dataset,4,0,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.3821142942181048,0.0
dataset,4,0,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.37719482071861365,0.0
dataset,4,0,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.3675745169862755,0.0
dataset,4,0,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,4,0,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,4,0,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,4,0,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,4,1,posterior_mean,Current posterior mean,baseline,,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.40390244126319885,0.0
dataset,4,1,empirical_mean,Observed sample mean,baseline,,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.409,0.0
dataset,4,1,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.40390243902439027,0.0
dataset,4,1,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.40390243902439027,0.0
dataset,4,1,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.40390243902439027,0.0
dataset,4,1,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.40390243902439027,0.0
dataset,4,1,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.4036585365853659,0.0
dataset,4,1,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.4026829268292683,0.0
dataset,4,1,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.40146341463414636,0.0
dataset,4,1,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.39902439024390246,0.0
dataset,4,1,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.38828506283552966,0.0
dataset,4,1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.3782118551937146,0.0
dataset,4,1,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.37329238169422346,0.0
dataset,4,1,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.36367207796188533,0.0
dataset,4,1,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.409,0.0
dataset,4,1,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.409,0.0
dataset,4,1,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.409,0.0
dataset,4,1,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,12200,0.1,118,0.0040000000000000036,1,0.0,1000.0,0.00024390243902439024,0.409,0.0
dataset,4,2,posterior_mean,Current posterior mean,baseline,,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4078048765659332,0.0
dataset,4,2,empirical_mean,Observed sample mean,baseline,,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.413,0.0
dataset,4,2,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,4,2,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,4,2,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,4,2,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40780487804878046,0.0
dataset,4,2,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40756097560975607,0.0
dataset,4,2,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.4065853658536585,0.0
dataset,4,2,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,12200,0.1,106,0.0,1,1.0,1000.0,0.00024390243902439024,0.40536585365853656,0.0
